company,culture,job_addr,job_description,job_posted,job_security_advance,job_title,link,management,reviews_score,reviews_total,salary,salary_benefits,salary_bins,work_life_bal,salary_bins_int
Workbridge Associates,3.3,"New York, NY","
An innovative business is seeking a data scientist who is excited at the prospect of using data to learn about how human behavior and business impact each other...",30+ days ago,2.9,Python/Full-Stack Engineer,http://www.indeed.com/rc/clk?jk=aa8d390191b00e62&fccid=a6920e0a635e5c4e,3.4,3.3,24,"$90,000 - $130,000 a year",2.8,"$110,000+",3.0,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",16 hours ago,3.5,Lead Application Developer,http://www.indeed.com/rc/clk?jk=3ea8a9fb4ca4cb7a&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Analyzes data and recommendations to the Chair. Makes good judgments which are based on gathering and analyzing, factual and objective data;...",30+ days ago,3.6,Division Administrator,http://www.indeed.com/rc/clk?jk=382647ec92f59d2a&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$110,000+",3.9,110000
Celgene,3.7,"Summit, NJ 07901","
 Generate clinical batch release and stability data. The Senior Principal Scientist will have organizational, interdepartmental and interdivisional...",30+ days ago,3.3,"Senior Principal Scientist, Analytical Development",http://www.indeed.com/rc/clk?jk=97fa14ca3254d247&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$110,000+",3.9,110000
NYU Langone Medical Center,3.9,"New York, NY","
Analyzes data and recommendations to the Chair. Identifies and helps coordinate appropriate resources needed to address tasks to be performed or data to be...",30+ days ago,3.6,Departmental Administrator- Orthopaedic Surgery,http://www.indeed.com/rc/clk?jk=0e0d0949de52bc27&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$110,000+",3.9,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",8 days ago,3.5,Linux Design Engineer,http://www.indeed.com/rc/clk?jk=02d91efbb385f3ee&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
Selby Jennings,-,"New York, NY 10167 (Midtown area)","
C++/Python Quantitative Developer/Data Scientist – Cross-Asset Algorithmic Trading Group – Global Leading Hedge Fund – New York City....",30+ days ago,-,Multiple Software Engineers & Quant Developers,http://www.indeed.com/rc/clk?jk=8f2831ae52178f4b&fccid=e46dcf251ad893cd,-,3.9,-,-,-,"$110,000+",-,110000
ADP,3.7,"Florham Park, NJ 07932","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",23 days ago,3.5,DevOps Engineer,http://www.indeed.com/rc/clk?jk=d6c89341e2b5f52f&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",30+ days ago,3.5,Technical Architect,http://www.indeed.com/rc/clk?jk=9713eeb60310f0f8&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Florham Park, NJ 07932","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",30+ days ago,3.5,.Net Developer (with Selenium exp),http://www.indeed.com/rc/clk?jk=3287048557c047a0&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Parsippany, NJ 07054","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",30+ days ago,3.5,Sr. Applications Developer,http://www.indeed.com/rc/clk?jk=c34e869c059f35ac&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Roseland, NJ 07068","
Collaborate with the Chief Privacy Officer to define standards for regulatory compliance, data policy, data security and data retention....",30+ days ago,3.5,VP Chief Data Officer,http://www.indeed.com/rc/clk?jk=1e39d21779107867&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
Smith Arnold Partners,-,"Saddle River, NJ","
Evaluates data landscapes (silos), recommends data domain frameworks (lakes), applies advanced programming techniques to perform in depth discovery, i.e.,...",30+ days ago,-,"Sr. Data Scientist - BI, Analytics, Big Data",http://www.indeed.com/rc/clk?jk=8ee6736dced281bf&fccid=d636fa6071fa7b2f,-,3.9,-,"$150,000 - $170,000 a year",-,"$110,000+",-,110000
Analytic Recruiting,5.0,"New York, NY 10017 (Midtown area)","
Candidates with experience working on data clustering, machine learning, classification, pattern recognition, predictive modeling, and can identify bad data and...",30+ days ago,5.0,Data Scientist-Pattern Recognition-Algo Models-Python/R-Fixe...,http://www.indeed.com/rc/clk?jk=46095c12b5716073&fccid=3b4e0f2c2deb87d6,5.0,4.0,2,-,5.0,"$110,000+",5.0,110000
Strategic IT Staffing,4.3,"New York, NY","
Doing all this with an exceptional group of software engineers, data scientists, dev-ops engineers and managers....",30+ days ago,4.0,Senior DevOps Engineer,http://www.indeed.com/rc/clk?jk=d016c724f271b166&fccid=028ef7f5b4e7c045,4.3,4.8,4,-,4.3,"$110,000+",4.7,110000
Elsevier,3.6,"New York, NY 10018 (Clinton area)","
Effective data analysis and analytical/decision-making skills; Knovel comprises structured and unstructured content that is consumed by practicing engineers,...",10 days ago,3.1,Sr Product Manager,http://www.indeed.com/rc/clk?jk=fb6bf6cf0a2b69a4&fccid=cc83b93538e07cb1,3.2,3.6,86,-,3.5,"$110,000+",3.8,110000
Personalized Regenerative Medicine Company,-,"Fort Lee, NJ","
Senior Scientists - Genome Bioinformatics and Disease Genetics*. We are seeking a self-motivated senior scientist to join our growing personalized medicine...",13 days ago,-,Senior Scientist - Genome Bioinformatics,"http://www.indeed.com/cmp/Hire-Vision-Enterprises,-Inc./jobs/Senior-Scientist-17730f4bbba1d18a?r=1&fccid=fc15c8312af0ae96",-,3.6,-,-,-,"$110,000+",-,110000
Gambit Technologies,5.0,"New York, NY 10036 (Clinton area)","
Robust understanding of OO design, data structures, systems, application development, multithreading, and distributed systems....",30+ days ago,3.0,Full Stack Application Developer (C++ & JavaScript) (150-220...,http://www.indeed.com/rc/clk?jk=d0e7ff6c55dff04f&fccid=57200e0284d42b7d,4.0,4.0,-,-,3.0,"$110,000+",3.0,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",9 days ago,3.5,Principal Infrastructure Architect,http://www.indeed.com/rc/clk?jk=0424510b4bd4009a&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
Selby Jennings,-,"New York, NY 10167 (Midtown area)","
The Java Platform Engineer will be mandated with designing and building solutions for processing big and unstructured data sets, while working closely with Data...",14 days ago,-,Java Engineer - Asset Management Firm,http://www.indeed.com/rc/clk?jk=c451dcadf377b386&fccid=e46dcf251ad893cd,-,3.9,-,"$120,000 - $170,000 a year",-,"$110,000+",-,110000
Celgene Corporation,3.7,"Summit, NJ 07901","
Guide day to day work of Clinical Research Scientists. Conduct medical review and interpretation of efficacy and safety data from clinical trials....",24 days ago,3.3,"Director, Clinical R&D - Dermatology, MD",http://www.indeed.com/rc/clk?jk=0c180c7d5e6528a7&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$110,000+",3.9,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",8 days ago,3.5,Technical Architect - Network Services Infrastructure,http://www.indeed.com/rc/clk?jk=4bbfe3be0bd47519&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
Celgene Corporation,3.7,"Summit, NJ 07901","
Experience in multiple approaches for experimental design and statistical data analysis including Design of Experiments (DoE) and multivariate analysis modeling...",30+ days ago,3.3,"Scientist II, Biologics Formulation & Drug Product Developme...",http://www.indeed.com/rc/clk?jk=699992ab0eb5c8af&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$110,000+",3.9,110000
GMS Advisors,-,"New York, NY 10123 (Chelsea area)","
Develop other smaller projects such as market data handlers, and enhance current market data servers. Assembling cohesive teams of portfolio managers, traders,...",30+ days ago,-,Sr Java/C++ FIX Engine Developer,http://www.indeed.com/rc/clk?jk=38cff84a01141a69&fccid=2c9b285e5bc81bc2,-,3.9,-,-,-,"$110,000+",-,110000
Celgene,3.7,"Summit, NJ 07901","
Experience in multiple approaches for experimental design and statistical data analysis including Design of Experiments (DoE) and multivariate analysis modeling...",30+ days ago,3.3,"Scientist II, Biologics Formulation & Drug Product Developme...",http://www.indeed.com/rc/clk?jk=62197a98ca9a95c3&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$110,000+",3.9,110000
Mondelez International,3.6,"Whippany, NJ","
Conduct experimentation (bench top, pilot plant, factory), data collection, analysis and interpretation, and develop conclusion/recommendations and next steps....",30+ days ago,3.2,"Associate Principal Scientist(Flavor Chemist) Coolers, Sensa...",http://www.indeed.com/rc/clk?jk=404073b75cf70874&fccid=0ba2244fbaa16b6c,3.4,3.8,640,-,3.8,"$110,000+",3.6,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",30+ days ago,3.5,Sr. Director - Product Development,http://www.indeed.com/rc/clk?jk=8d9fb39067bc170b&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
McKinsey & Company,4.1,"New York, NY 10022 (Midtown area)","
As one of the fastest-growing parts of our firm, New Ventures has more than 1,000 dedicated professionals (including more than 800 analysts and data scientists)...",2 days ago,3.8,Information Security Specialist - SaaS - McKinsey & Co.- New...,http://www.indeed.com/rc/clk?jk=4e1fd5515209010c&fccid=6576e7250aa78c3c,3.9,4.3,169,-,4.2,"$110,000+",3.5,110000
ADP,3.7,"Florham Park, NJ 07932","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",23 days ago,3.5,Test Automation Architect,http://www.indeed.com/rc/clk?jk=9e4de92c53298129&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Identify and implement QI data driven strategies to ensure teams success. Measurement development, goal setting, impact/effort analysis, process flow diagraming...",30+ days ago,3.6,Patient Safety and Quality Improvement Nurse Coordinator- Sa...,http://www.indeed.com/rc/clk?jk=1b0bb0913a6e2db2&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$110,000+",3.9,110000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Maintain internal databases to ensure data availability and accuracy. And Hassenfeld Children’s Hospital, a comprehensive pediatric hospital supporting a full...",30+ days ago,3.6,Senior Financial Analyst,http://www.indeed.com/rc/clk?jk=0571ac313f92cf22&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$110,000+",3.9,110000
Analytic Recruiting,5.0,"New York, NY 10017 (Midtown area)","
Machine learning, data science, predictive modeling, statistical modeling, artificial intelligence, algorithm, neural nets, Big Data, data analysis, e-commerce,...",30+ days ago,5.0,"Data Scientists -- Machine Learning, Algorithm Development,...",http://www.indeed.com/rc/clk?jk=0a355531d1b6f00c&fccid=3b4e0f2c2deb87d6,5.0,4.0,2,-,5.0,"$110,000+",5.0,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",7 days ago,3.5,Sr. Technical Project Manager,http://www.indeed.com/rc/clk?jk=aca1314acd32660a&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",13 days ago,3.5,Senior Product Manager - Autopay,http://www.indeed.com/rc/clk?jk=91f5e8cf939a9b6d&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
Celgene,3.7,"Summit, NJ 07901","
Guide day to day work of Clinical Research Scientists. Conduct medical review and interpretation of efficacy and safety data from clinical trials....",30+ days ago,3.3,"Director, Clinical R&D",http://www.indeed.com/rc/clk?jk=e270f90405f0897f&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$110,000+",3.9,110000
EXL,3.8,"Jersey City, NJ","
Our global footprint of nearly 2,000 data scientists and analysts assist client organizations with complex risk minimization methods, advanced marketing,...",27 days ago,3.9,"Senior Analytics Consultant / Project Manager, Decision Anal...",http://www.indeed.com/rc/clk?jk=d53ec3f122c893f8&fccid=e3e300fc88f0e813,3.6,3.9,317,-,3.3,"$110,000+",3.7,110000
McKinsey & Company,4.1,"New York, NY 10022 (Midtown area)","
As one of the fastest-growing parts of our firm, New Ventures has more than 1,000 dedicated professionals (including more than 800 analysts and data scientists)...",11 days ago,3.8,Product Manager SaaS - McKinsey & Co. - New Ventures Technol...,http://www.indeed.com/rc/clk?jk=00a102993cf99c91&fccid=6576e7250aa78c3c,3.9,4.3,169,-,4.2,"$110,000+",3.5,110000
ADP,3.7,"Florham Park, NJ 07932","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",13 days ago,3.5,"Senior Product Manager, Core Platform -- Retirement Services",http://www.indeed.com/rc/clk?jk=12fadb76c29730f1&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Parsippany, NJ 07054","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",30+ days ago,3.5,Principal Application Developer (Java),http://www.indeed.com/rc/clk?jk=77117fb3015d0ab3&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Florham Park, NJ 07932","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",15 days ago,3.5,Senior Product Manager - Retirement Services,http://www.indeed.com/rc/clk?jk=4d6686d6300730b3&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Roseland, NJ 07068","
Analytic skills to synthesize data, provide business level metrics and communicate based on data. At ADP, the world's largest B2B cloud company, our Technology...",30+ days ago,3.5,Senior Product Manager - Security Management,http://www.indeed.com/rc/clk?jk=11aa21f377bd308d&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
ADP,3.7,"Roseland, NJ 07068","
At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",30+ days ago,3.5,Technical Project Manager (Infrastructure),http://www.indeed.com/rc/clk?jk=a57ef6f4e3489797&fccid=e996c2d6855fe778,3.5,3.9,"1,649",-,3.8,"$110,000+",3.8,110000
NYU Langone Medical Center,3.9,"New York, NY","
Assists Director and managers with design and implementation of data collection processes, insuring adequate and accurate data....",30+ days ago,3.6,Assistant Director Clinical Resource Management - Care Manag...,http://www.indeed.com/rc/clk?jk=8db798b278c4867b&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$110,000+",3.9,110000
McKinsey & Company,4.1,"New York, NY 10022 (Midtown area)","
As one of the fastest-growing parts of our firm, New Ventures has more than 1,000 dedicated professionals (including more than 800 analysts and data scientists)...",28 days ago,3.8,Tech Operations Manager / Client Facing Applications & Hosti...,http://www.indeed.com/rc/clk?jk=3f0854440e6582d4&fccid=6576e7250aa78c3c,3.9,4.3,169,-,4.2,"$110,000+",3.5,110000
AlixPartners,2.8,"New York, NY 10019 (Midtown area)","
We deploy behavioral scientists and management experts to help companies meet the urgent talent, organizational, and cultural challenges they face....",30+ days ago,4.3,Leadership and Organizational Effectiveness (LOE) Organizati...,http://www.indeed.com/rc/clk?jk=4ec0e8f31c9e1dfe&fccid=e12568db331b1dfe,3.0,4.0,5,-,4.3,"$110,000+",2.5,110000
Celgene,3.7,"Summit, NJ 07901","
Experience in statistical experimental design and data analysis including Design of Experiments (DoE). Will generate high quality data based on sound scientific...",30+ days ago,3.3,"Senior Associate Scientist, Biologics Formulation and Drug P...",http://www.indeed.com/rc/clk?jk=e8bb0eb70bea0192&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$110,000+",3.9,110000
Oscar,3.8,"New York, NY","
You will be working with data scientists and operations teams. Experience or education in a hard-nosed quantitative field (finance, data science, economics,...",3 days ago,3.9,Risk Manager,http://www.indeed.com/rc/clk?jk=e9cfd2f9ea34682c&fccid=f23c9d9eff23f63e,4.0,4.2,9,-,3.4,"$110,000+",3.6,110000
McKinsey & Company,4.1,"New York, NY 10022 (Midtown area)","
As one of the fastest-growing parts of our firm, New Ventures has more than 1,000 dedicated professionals (including more than 800 analysts and data scientists)...",2 days ago,3.8,Information Security Lead Architect - McKinsey & Co. - New V...,http://www.indeed.com/rc/clk?jk=f4ab442a8ccfd751&fccid=6576e7250aa78c3c,3.9,4.3,169,-,4.2,"$110,000+",3.5,110000
Celgene Corporation,3.7,"Summit, NJ 07901","
Experience in statistical experimental design and data analysis including Design of Experiments (DoE). Will generate high quality data based on sound scientific...",30+ days ago,3.3,"Senior Associate Scientist, Biologics Formulation and Drug P...",http://www.indeed.com/rc/clk?jk=78795e83c6e7ae60&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$110,000+",3.9,110000
Oscar,3.8,"New York, NY","
You know how to get things done in a modern data analytics stack - strong SQL skills, experience with data wrangling and script writing (we use Python/pandas),...",3 days ago,3.9,Data Scientist,http://www.indeed.com/rc/clk?jk=0e82aa5c0cf8d5da&fccid=f23c9d9eff23f63e,4.0,4.2,9,-,3.4,"$110,000+",3.6,110000
Button,4.5,"New York, NY","
Build and maintain a data collection system that robustly extracts relevant data from multiple sources and data stores....",19 days ago,4.5,"Software Engineer, Data Platform",http://www.indeed.com/rc/clk?jk=01cb2111fa1b1c0d&fccid=83136325cd34f418,4.5,4.5,-,-,4.5,"$110,000+",4.5,110000
Medium,3.5,"New York, NY","
Broadly, product scientists focus on analysisâââinterpreting data, sharing insights, and developing models that improve the product....",16 days ago,3.3,Product Scientist,http://www.indeed.com/rc/clk?jk=3d28e7a03ae84f79&fccid=884322dceb87d4a4,3.1,3.6,11,-,3.6,"$110,000+",3.8,110000
Rent the Runway,3.7,"New York, NY 10013 (Tribeca area)","
Passion for data and its fundamental ability to create value. Apply expertise in quantitative analysis and data mining to see beyond the numbers and extract...",5 days ago,2.8,Data Analyst / Data Scientist,http://www.indeed.com/rc/clk?jk=1769c71322d8898f&fccid=bd77e92c73ca8df3,3.2,3.6,28,-,3.0,"$130,000+",3.4,130000
Amazon Corporate LLC,3.5,"New York, NY","
Experience with data mining or machine learning applications. Leading in Machine Learning requires the best scientists in the world....",5 days ago,3.3,Data Scientist,http://www.indeed.com/rc/clk?jk=35dd73ab66d04b0b&fccid=fe2d21eef233e94a,3.3,3.7,"9,526",-,3.8,"$130,000+",3.4,130000
Comcast,3.6,"New York, NY 10112 (Midtown area)","
Collaborating with executive leaders and business owners, the Data Scientist will be leading teammates to solve business problems using broad spectrum of data...",8 days ago,3.3,Principal Data Scientist,http://www.indeed.com/rc/clk?jk=37d454f80966c4b1&fccid=ea25315ee9da22e5,3.3,3.8,"6,328",-,4.0,"$130,000+",3.5,130000
Yahoo! Inc.,4.1,"New York, NY","
Data Mining, Applied Machine Learning, Data Visualization and related areas. Our scientists specialize in mining large amount of data to make or inform business...",5 days ago,3.2,Research Scientist,http://www.indeed.com/rc/clk?jk=7f64f6abc13dc197&fccid=4af112e64e0d43e1,3.4,4.1,321,-,4.0,"$130,000+",4.0,130000
Credit Suisse,3.7,"New York, NY 10022 (Midtown area)","
Dealing with critical and confidential data would be required and hence experience working with confidential data is needed....",6 days ago,3.4,Data Scientist - Compliance Analytics (AVP / Analyst),http://www.indeed.com/rc/clk?jk=1a4fdaf2a211073e&fccid=e127f4594cdf24f4,3.5,4.0,627,-,3.8,"$130,000+",3.7,130000
Sailthru,3.0,"New York, NY","
Sailthru is looking for a skilled and creative Senior Data Scientist to help us craft data driven products that enable companies to build personal relationships...",9 days ago,3.0,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=c257f24d8b0049fa&fccid=4da91c0e6be2fbe0,2.0,3.0,-,-,3.0,"$130,000+",4.0,130000
7Park Data,-,"New York, NY","
We are looking for a Senior Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to...",13 hours ago,-,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=d0bedd223942db9a&fccid=30483f79c3e7ba64,-,3.0,-,-,-,"$130,000+",-,130000
Tumblr,4.5,"New York, NY","
We are seeking a veteran Data Scientist, well-versed in data analysis and algorithm implementation, ready to be let loose on Tumblr’s many terabytes of data....",12 days ago,2.3,Sr. Data Scientist - User & Product Analytics,http://www.indeed.com/rc/clk?jk=ccb2e6e7fdc9f7b6&fccid=1dec991c3c01c67d,3.5,4.3,6,-,3.0,"$130,000+",4.6,130000
Big Cloud,-,"New York, NY","
Are you an experienced, talented and creative Data Scientist who likes solving complex problems? An exciting, innovative company in the heart of New York are...",29 days ago,-,Data Scientist,http://www.indeed.com/company/Big-Cloud-Recruitment/jobs/Data-Scientist-8a896621b381954f?r=1&fccid=a22e33158fb49b51,-,4.3,-,"$150,000 a year",-,"$130,000+",-,130000
American Express,4.0,"New York, NY","
Hadoop, Pig, Hive, Spark) required as well as traditional statistical techniques such as R, SAS, SQL, Python, Scala Demonstrated ability to apply cutting edge...",19 days ago,3.6,Grace Hopper 2016: Data Scientist,http://www.indeed.com/rc/clk?jk=4432354be5a540e9&fccid=f057e04c37cca134,3.8,4.2,"3,049",-,4.0,"$130,000+",4.0,130000
"Cognical, Inc.",-,"New York, NY 10001 (Chelsea area)","
Minimum of 5 years of work experience as a Data Scientist. We are currently looking for a talented, creative and experienced Data Scientist to help us build our...",21 days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=498fbb921f047f54&fccid=309f5dd3a87072dc,-,4.2,-,-,-,"$130,000+",-,130000
JPMorgan Chase,3.7,"New York, NY","
Senior Data Scientist (VP) - Wholesale Solutions.  Data frame software such as Pandas. The JPMIS Senior Data Scientist is responsible for developing, testing...",3 days ago,3.4,Senior Data Scientist (VP) - Wholesale Solutions,http://www.indeed.com/rc/clk?jk=50a03818ad7cfc70&fccid=c46d0116f6e69eae,3.5,3.9,"10,655",-,3.9,"$130,000+",3.7,130000
AIG,3.5,"New York, NY","
Machine Learning / Predictive Modeling / Statistics AIG is seeking world-class dynamic Data Scientists to join our Science team that drives transformational...",1 hour ago,3.2,"Director, Data Scientist/Modeler",http://www.indeed.com/rc/clk?jk=39912889dd1003e6&fccid=9a92a4bf81326e1e,3.3,3.8,890,-,3.7,"$130,000+",3.6,130000
The Nielsen Company,3.7,"New York, NY 10003 (Greenwich Village area)","
The Data Scientist will be responsible for ensuring that our data products are of the highest quality. Develop and maintain ongoing data exploratory analyses...",27 days ago,3.2,Data Scientist,http://www.indeed.com/rc/clk?jk=0401b78508e5f2a2&fccid=61bb2b2cdd4507ae,3.3,3.8,671,-,3.5,"$130,000+",3.5,130000
WeWork,3.4,"New York, NY 10005 (Financial District area)","
We are seeking a mid-level data scientist to join WeWork’s Data Science team. 4+ years practical experience in industry as a data scientist or similar...",30+ days ago,2.8,Data Scientist,http://www.indeed.com/rc/clk?jk=694b5907f188c348&fccid=e76dadb9a0d8a2cf,3.5,3.4,12,-,3.2,"$130,000+",3.0,130000
WeWork,3.4,"New York, NY 10005 (Financial District area)","
Principal Data Scientist. WeWork is seeking a principal data scientist to lead and grow a team of data scientists....",30+ days ago,2.8,Principal Data Scientist,http://www.indeed.com/rc/clk?jk=64da2507e7df27fa&fccid=e76dadb9a0d8a2cf,3.5,3.4,12,-,3.2,"$130,000+",3.0,130000
Amazon Corporate LLC,3.5,"New York, NY","
Solid communication and data presentation skills. Amazon has the world’s richest collection of e-commerce data:....",19 days ago,3.3,Machine Learning Scientist,http://www.indeed.com/rc/clk?jk=af2d0619c4aa860c&fccid=fe2d21eef233e94a,3.3,3.7,"9,526",-,3.8,"$130,000+",3.4,130000
NBA,4.1,"New York, NY","
Deep bench and experience in leading data scientists and modelers. Experience running data intelligence practice of analytics and data science specialists....",26 days ago,3.4,"Senior Director, Data Intelligence",http://www.indeed.com/rc/clk?jk=95d2ca6db8e5c267&fccid=7623d3879fa9542a,3.9,4.2,20,-,3.6,"$130,000+",3.8,130000
DRW Trading Group,4.0,"New York, NY","
We are looking for a Data Scientist / Quantitative Researcher to join a small, collaborative team of experienced Developers and Data Scientists....",30+ days ago,4.5,Data Scientist / Quantitative Researcher,http://www.indeed.com/rc/clk?jk=073eb54143a6d2f6&fccid=42ccd87a2c182a30,4.0,4.5,2,-,5.0,"$130,000+",4.0,130000
Apidel Technologies,2.7,"New York, NY","
Data Scientist – Healthcare*. Large data set:. Expertise in advanced analytics tools and languages to analyze large data sets from multiple data sources....",13 days ago,2.7,Data Scientist - Healthcare,http://www.indeed.com/cmp/Apidel-Technologies/jobs/Data-Scientist-6120ff9243a20587?r=1&fccid=3ecf9a4ed748a924,2.3,3.4,5,-,3.0,"$130,000+",3.3,130000
Major League Baseball Advanced Media,4.2,"New York, NY","
As a Senior Data Scientist at MLBAM, you will be a hands-on lead for data science in the organization. 2+ years of professional experience as a Data Scientist...",29 days ago,2.8,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=e383fe2aca4128df&fccid=9b0bed363cefb2c8,3.2,3.6,14,-,3.1,"$130,000+",3.2,130000
Deloitte,3.8,"New York, NY","
Experience working as a Data Scientist. Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources...",19 days ago,3.7,Advanced Analytics Enablement Big Data Senior Consultant,http://www.indeed.com/rc/clk?jk=a076432eb44352dc&fccid=9e215d88a6b33622,3.6,4.0,"3,436",-,3.6,"$130,000+",3.4,130000
VivaKi,3.3,"New York, NY","
Data engineering or data analytics experience. The Data Science Engineer will be responsible for involved with designing a new workflow for data science and...",30+ days ago,2.8,Sr. Data Scientist - RUN,http://www.indeed.com/rc/clk?jk=62d6ca2fa770132b&fccid=070aae2f6ea69918,2.6,3.2,9,-,2.9,"$130,000+",3.7,130000
Averity,-,"New York, NY","
Our data science needs are growing quickly, and we are looking to bring on experienced, smart data scientists excited about machine learning and business-minded...",5 days ago,-,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=bb216e374c5ef51a&fccid=39407476605079e0,-,3.9,-,"$125,000 - $175,000 a year",-,"$130,000+",-,130000
Averity,-,"New York, NY","
We are looking for a Senior Data Scientist excited about the thought of heading up our new Data Science group....",5 days ago,-,Senior Data Scientist (Media),http://www.indeed.com/rc/clk?jk=9ade5b086de8d3a1&fccid=39407476605079e0,-,3.9,-,"$150,000 a year",-,"$130,000+",-,130000
